Row_Number,Time,Main_Engine_Fuel_Consumption_MT_day,Main_Engine_Using_HFO_bool,Main_Engine_Using_MGO_bool,Draft_Forward_meters,Draft_Aft_meters,Draft_Mid_1_meters,Draft_Mid_2_meters,Speed_Over_Ground_knots,Speed_Through_Water_knots,Heading_degrees,Rudder_Angle_degrees,Weather_Service_Apparent_Wind_Speed_knots,Weather_Service_Apparent_Wind_Direction_degrees_from_bow,Weather_Service_True_Wind_Speed_knots,Weather_Service_True_Wind_Direction_degrees_from_north,Weather_Service_Temperature_celsius,Water_Depth_meters,id
5070,2018-02-02T15:00:00,9.846797305202035,1.0,0.0,5.913485866920297,7.813472881144163,6.907188363309762,6.858063952463139,10.208166692589618,10.057431000685787,114.0968858664278,358.909407028837,10.012680752555191,25.64761935317265,4.492137880987486,8.841176904687169,22.68307993306479,0.0,10
5071,2018-02-02T16:00:00,9.852297581568521,1.0,0.0,5.9163848528130485,7.819342340105593,6.896613224742699,6.851559801326471,10.160195387734092,10.179195681963067,113.92798790636088,359.2420624609032,9.85593129067806,22.711170252572536,3.952396574369219,8.243877119320892,22.909995524088572,0.0,10
5072,2018-02-02T17:00:00,9.886527895126411,1.0,0.0,5.919868909586643,7.829469476115781,6.891596326425136,6.847825242255108,10.440406585784023,10.225295443910507,113.33276318347413,359.389357592767,9.951675873957237,18.732687815009815,3.3535883527435124,5.6991599151036,23.17639964667427,0.0,10
5073,2018-02-02T18:00:00,9.910069312583385,1.0,0.0,5.93304782988349,7.828189382711317,6.8985269727967555,6.8468167419816375,10.432774490608825,10.165463822349306,111.93213153077565,359.5554223300634,9.793450167997953,18.6386210197191,3.3355682068786034,1.7102800455437601,23.477805473718945,0.0,10
5074,2018-02-02T19:00:00,9.909963318412117,1.0,0.0,5.924207862867773,7.8144879811257635,6.903388342684281,6.854042954061353,10.349158916849493,10.128701636681507,112.02509586599923,359.5870518708646,7.709024917475246,4.955551102028645,2.750773580199839,306.03487380365215,24.879610324435816,0.0,10
5075,2018-02-02T20:00:00,9.993844402310705,1.0,0.0,5.907232401363963,7.8230610277233765,6.915427867955242,6.858015300161882,10.65361057539656,10.272313754441882,111.94617404511504,359.5818549285642,8.278113552323628,1.0741616221825747,2.382012254273844,295.68159266429757,25.175035394063343,0.0,10
5076,2018-02-02T21:00:00,9.957864834127827,1.0,0.0,5.913524374827739,7.82252018258346,6.892062060895505,6.844823112112512,10.46994597005715,10.399232878046867,111.97842568948457,359.71055974111596,8.482917226141728,-5.91463741378214,2.21221597946772,268.70368633431247,25.349460298258464,0.0,10
5077,2018-02-02T22:00:00,9.960362553104396,1.0,0.0,5.908644778338419,7.804898708336828,6.8972986946549675,6.835974404598433,10.422285549764469,10.213445133361791,111.98938274575403,359.42391822520506,8.931114969784934,-12.154732028445192,2.5292172338609458,243.95911163054402,25.505522761779844,0.0,10
5078,2018-02-02T23:00:00,9.92163159670076,1.0,0.0,5.950462638525613,7.814462067580447,6.869115467895541,6.829572610118852,10.370234611022092,10.182093964106201,112.01513134952727,359.4981934992455,9.454555813073345,-17.630635408627132,3.1700361680565776,227.41573554367028,25.587870670776397,0.0,10
5079,2018-02-03T00:00:00,9.93276206500333,1.0,0.0,5.955013988830781,7.81010427861759,6.8731485904657355,6.842048465774054,10.270905646773302,10.135677307363759,110.06670855824146,359.67328655421494,9.624177483745266,-20.718463460231238,3.6336447904108695,220.50937804887164,25.552039147610174,0.0,10
5080,2018-02-03T01:00:00,9.933499909913287,1.0,0.0,5.975320040159088,7.820958309340039,6.867613085953175,6.8301497813039935,10.267472001254601,10.192656130134015,110.01643633655101,359.4494395653065,6.851727437927501,-14.770657468509215,4.0394141060465305,264.3931769404554,24.672868920084625,0.0,10
5081,2018-02-03T02:00:00,9.970222972540201,1.0,0.0,5.958799550846108,7.810084041495296,6.879172480775703,6.8326246611476416,10.243871968396384,10.076764456020934,109.97618064995581,359.60624942951745,7.066522987597233,-15.30918806370825,3.9029411043891766,261.4187777552626,24.770145399305534,0.0,10
5082,2018-02-03T03:00:00,9.94218735274943,1.0,0.0,5.962342724480593,7.815235885554207,6.883690769002241,6.835383739777067,10.339668682064625,10.06426909153547,109.98941691305808,359.6058235870371,7.086830494280702,-11.529064532350743,3.6793817116170526,267.3482514755894,24.78823319545495,0.0,10
5083,2018-02-03T04:00:00,9.925244127581118,1.0,0.0,5.9688259229014475,7.81476158961691,6.866087253858849,6.819063784285701,10.261739914803734,10.070502015876626,110.02118095314562,359.5063444443371,6.899527324707273,-7.54564376681251,3.5398685672611077,275.19148476391456,24.814725969746917,0.0,10
5084,2018-02-03T05:00:00,9.903112775705903,1.0,0.0,5.985953619404502,7.822239387712329,6.862113333953441,6.828506243429861,10.475008045442758,10.065647578405706,109.04828792117983,359.7365144157201,6.841592540719313,-2.14856033180797,3.6472556008555466,285.01559268192153,24.83746266920309,0.0,10
5085,2018-02-03T06:00:00,9.87493925108357,1.0,0.0,5.984327597596575,7.8197721871666275,6.846349125234466,6.815888823338675,10.338445142548933,10.111287271899082,110.3768847222137,359.6081218571599,6.401282216228588,1.951706039378189,3.946901908429451,293.54325820502993,24.84677259971312,0.0,10
5086,2018-02-03T07:00:00,9.850729330518007,1.0,0.0,6.003822772823439,7.81756524224944,6.860185607207935,6.828796008768164,10.222652937860065,10.184033634614343,110.71583490160758,359.8241540728248,8.095353062571437,43.58852810409325,7.082048587210942,342.72647154291684,24.960637945873373,0.0,10
5087,2018-02-03T08:00:00,9.86318667149344,1.0,0.0,6.012483239331812,7.8209183666256195,6.876338049520765,6.843440559660022,10.253862382385625,10.168867499757775,110.94009233962772,0.06916484140012837,8.863181784494683,44.026665237895955,7.280563409848268,348.7266105497874,24.9991623130162,0.0,10
5088,2018-02-03T09:00:00,9.81827023156135,1.0,0.0,6.01085623830018,7.818987589239286,6.870546720038453,6.843669759954134,9.988330267641354,10.06592159231838,111.07343699622182,359.8701314552752,9.426512213934666,46.48709394740335,7.679251084090493,353.97541772713447,25.039404624969848,0.0,10
5089,2018-02-03T10:00:00,9.860904015078944,1.0,0.0,5.974316790587832,7.895383088785175,6.927878413471168,6.880008755200631,9.879334365184341,9.966927133820196,111.66638348625108,359.61237013593694,10.016046418921578,48.266856729462276,8.135441202646343,358.41166157038305,25.067911897372824,0.0,10
5090,2018-02-03T11:00:00,9.923636698299088,1.0,0.0,5.680385832568028,8.317632538884885,7.052124724455001,6.894360304656307,10.144319043703806,10.016768949339363,113.64173600876639,359.1819028235647,10.394013088355097,48.73531009889267,8.47696776249358,0.8116020610618716,25.124402595560753,0.0,10
5091,2018-02-03T12:00:00,9.768920659936102,1.0,0.0,5.080173631424064,8.378692828562507,6.884331235957619,6.546172607823692,9.893700444995785,10.048642117878549,116.06193575013525,359.1928593926567,10.192958585643547,51.408522671337344,8.716280129484135,2.1304472580405083,25.20608852858487,0.0,10
5092,2018-02-03T13:00:00,9.692017809253269,1.0,0.0,4.759339034224847,8.253589060388832,6.5748016097018915,6.401804129208448,9.931098705517165,10.01350743289401,114.28065920513357,358.8970719346566,12.407051158034946,47.097212276633904,9.20879626289071,15.001204463241827,25.29343379793295,0.0,10
5093,2018-02-03T14:00:00,9.71141109563451,1.0,0.0,4.781683031691535,7.985136411634521,6.183837962431462,6.528199232946036,9.989074964526619,10.001690620285878,113.0340693671682,359.0246903282221,13.071038798011333,46.94227776141786,9.609765918596738,16.671077293830496,25.330951153259264,0.0,10
5094,2018-02-03T15:00:00,9.604199590513849,1.0,0.0,4.797623203638408,8.429498710716564,6.515780384128971,6.6089208476553,9.798579785033311,10.017996940856218,112.25784673239934,358.78856912404615,13.428801110443919,48.44790543857328,10.088925843648047,17.189786067347413,25.343583170572913,0.0,10
5095,2018-02-03T16:00:00,9.669931377839267,1.0,0.0,5.240224893898601,8.501849762211872,6.529788913712001,7.123698273966995,9.335557055819448,9.650011711567807,114.68546166929426,358.7052019406832,13.16006614559128,52.72533521074445,10.560640270950044,17.257146144623277,25.35118823262536,0.0,10
5096,2018-02-03T17:00:00,9.821131487331831,1.0,0.0,5.6803501021837635,8.38939976966345,6.877193104806816,7.097380796556176,9.317506561751124,9.471495335544239,115.97378313204497,359.24582499712034,13.211788904211154,54.99047915227173,10.95984482607448,16.85075362277917,25.369941586185064,0.0,10
5097,2018-02-03T18:00:00,9.892286036244524,1.0,0.0,5.746962095853067,8.323740162680517,7.108535474907821,6.881889330524179,9.857429172473674,9.778298429405151,115.94573628738097,359.21953865608043,13.616754093851858,54.54864287472708,11.26407625835152,15.927307857159626,25.416297139648464,0.0,10
5098,2018-02-03T19:00:00,9.838601372357392,1.0,0.0,5.167472064261201,8.363573259650874,6.7128006616913485,6.7611373237300505,10.051998774490562,9.959409424722175,116.03395425097541,359.24743081994336,11.652960167677186,48.35463926284119,9.008706968714113,11.186844374997722,25.30542987883848,0.0,10
5099,2018-02-03T20:00:00,9.755290088525495,1.0,0.0,4.71690997022127,8.276648131549608,6.403416464092632,6.6080654014260025,10.336064428963509,10.09966652132261,115.11246472968995,358.9917034457609,12.068453256684737,47.745805689531885,9.204661053098562,11.149836331036662,25.32226546769209,0.0,10
5100,2018-02-03T21:00:00,9.691643188414428,1.0,0.0,4.740966551044298,7.8883955205722245,6.435611838011129,6.183254450877695,10.511900653077792,10.079983276731591,114.00576492322637,359.0480539590847,12.581606673774667,47.927253979802,9.568362911389537,11.442427496885463,25.313430516818585,0.0,10
5101,2018-02-03T22:00:00,9.688162612088421,1.0,0.0,4.731535753974309,7.882142633555982,6.373167889042432,6.245858117687766,10.516480495963394,10.060665209364954,114.42625214652031,359.06969612094275,12.821630116314036,49.07217075355771,9.915802457172893,12.099267892356506,25.311935661197367,0.0,10
5102,2018-02-03T23:00:00,9.65206235164275,1.0,0.0,4.701240495065917,8.28992427436914,6.354536516303574,6.601700491405785,10.72737624256225,10.08568134022779,115.0972683346934,358.7309960393395,13.10994443497385,49.45377200699477,10.203141092599441,12.61599526107875,25.291745295206738,0.0,10
5103,2018-02-04T00:00:00,9.688254317804152,1.0,0.0,5.118407156202149,8.379900675228892,6.778269525595171,6.722355013316466,10.777348654272918,10.030880987962274,114.94532083329463,358.98684879441,13.300797728103584,50.16999482397874,10.46093216457824,12.479716321781202,25.2256308319092,0.0,10
5104,2018-02-04T01:00:00,9.729556231071111,1.0,0.0,5.651344353159505,8.338720180618992,7.071187590771484,6.8538349091473165,10.611137774354253,10.025423537816646,114.92190862405685,359.398576839717,12.283016370724363,62.52528111983062,11.966834050195514,0.5180823743984785,25.12582994318251,0.0,10
5105,2018-02-04T02:00:00,9.767160732584653,1.0,0.0,5.857767059798838,8.280887808115084,7.025072311109454,7.039855376352522,10.119728799969847,10.009719722694632,115.81295068052087,359.7592100384728,11.991595988899517,65.53723983742299,12.070765960044916,0.5368288621268363,25.069515925537132,0.0,10
5106,2018-02-04T03:00:00,9.830645096702634,1.0,0.0,5.848152928238695,8.27261180997434,7.027697520737101,7.040664902783344,10.155394670185702,9.92151472112741,115.94714170445155,359.9308933952459,11.999323243682861,66.34262192356991,12.21969066752572,0.03210121706247087,25.032142740885433,0.0,10
5107,2018-02-04T04:00:00,9.811291561433714,1.0,0.0,5.8430902038392984,8.266630266189612,7.008089300362175,7.041680484673535,10.39382385468199,9.940807770876702,114.2175064606174,0.13021705808830025,12.41842876624693,65.17593627659996,12.404394888113286,359.53394913237065,25.008934233276364,0.0,10
5108,2018-02-04T05:00:00,9.866632149263948,1.0,0.0,5.825369044798553,8.254794886111695,7.004603704374043,7.044916961187357,10.468609683258917,9.84474626042053,111.57901724093465,0.19749843615769955,12.92564554952461,64.25686991934995,12.61430454954295,358.9450557140815,24.989965160330087,0.0,10
5109,2018-02-04T06:00:00,9.835987761472145,1.0,0.0,5.840823764694258,8.261231271128954,7.012895917657875,7.051927730826674,10.597312855794883,9.918637004134048,111.56243452465445,0.07066057892398962,12.988983527543816,65.0761990766385,12.845359755903164,358.0550572477312,24.940812988281266,0.0,10
5110,2018-02-04T07:00:00,9.825259317745033,1.0,0.0,5.823230105884576,8.256789840543318,7.022927834907553,7.054667135356624,10.274217310858875,9.897851149958745,112.50457037847525,0.27617060005526634,13.95080601673445,73.8913083561814,14.854148490245347,356.9680459839151,25.17482952258962,0.0,10
5111,2018-02-04T08:00:00,9.845772583399416,1.0,0.0,5.377933749322667,8.232399178259492,6.674447301073081,6.915728737419716,10.256696319232834,10.05177995923542,115.05396102703645,0.0726671656660779,13.593357430215045,77.37855890276386,15.134365204104906,356.2738446536956,25.156955566406282,0.0,10
5112,2018-02-04T09:00:00,9.670619895924188,1.0,0.0,4.63065430335326,8.348398154534866,6.39051252539921,6.637401033744733,10.070720241302206,9.968858130169425,115.06102456362056,359.54241101440476,13.606640377717163,79.89943931255844,15.443344528247579,355.2204123223193,25.15719438558517,0.0,10
5113,2018-02-04T10:00:00,9.582055543261719,1.0,0.0,4.406678868895673,8.0877692041618,6.141072587412434,6.427151746261059,10.1952790153764,9.993760437040187,113.73873392290106,359.58777024154693,13.92399947531026,79.87158272539253,15.744619924580842,354.2652706600641,25.134792381286616,0.0,10
5114,2018-02-04T11:00:00,9.160589359458847,1.0,0.0,4.307353951259211,7.971844192986721,6.129694275083198,6.194875820887632,10.426247677018416,9.887287109043852,112.37927476842066,359.5982814992165,14.267999277538646,79.0658899999043,15.995255779098065,353.52153960841275,25.138914923753134,0.0,10
5115,2018-02-04T12:00:00,8.629487734076505,1.0,0.0,4.523526674167627,8.192027068089466,6.290543427449038,6.433827675531586,10.357528700900533,9.608912255297911,110.3151705275454,359.5909691921209,14.626455022421151,77.81942673132372,16.040048479501525,353.35760230355106,25.226053170369482,0.0,10
5116,2018-02-04T13:00:00,8.70053925671802,1.0,0.0,4.675355961137688,8.53196895993226,6.6997250772368995,6.516871717266455,10.387252423696925,9.513805451385247,110.04373979316519,359.2841292184832,14.069535016753765,78.96965761429107,15.808977966868357,350.915200153145,24.76537618704458,0.0,10
5117,2018-02-04T14:00:00,8.791068241675925,1.0,0.0,4.7391456079583305,8.761864316405536,6.702721108751874,6.8152250267830965,10.003042661714812,9.53647084837479,109.0843346692067,359.83827559871327,14.07245146071172,80.26929246986566,15.827521215487835,350.2860547141761,24.836240743001326,0.0,10
5118,2018-02-04T15:00:00,8.807568331558318,1.0,0.0,4.569182386120224,8.433256050806266,6.534244903978679,6.449819564351065,10.2235021014553,9.695366537684883,109.04675788201398,359.66436405718576,14.167955054273452,80.33041675246945,16.018504246241456,349.7279240219124,24.995506748033335,0.0,10
5119,2018-02-04T16:00:00,8.75498531453185,1.0,0.0,4.368241337429732,8.123275456104237,6.359905735136304,6.092796547832153,10.164386781826458,9.832846894624751,108.96809035205818,359.8334561607541,14.151037718959294,81.41523015030062,16.143881818713616,349.04967101606235,25.173307500350234,0.0,10
5120,2018-02-04T17:00:00,8.715754059324583,1.0,0.0,4.18545300411765,8.023391549180742,6.143332800520612,6.060002486529639,10.38039022001791,9.908775902326663,111.38491794071216,0.0006391710394801571,13.556780151131237,83.30092295587376,16.08435234872942,348.2201267956631,25.335163352848895,0.0,10
5121,2018-02-04T18:00:00,8.686379853458993,1.0,0.0,4.211205638828318,8.04098582726357,6.195548274810647,6.063001708924914,10.088914637535336,9.899596197247865,112.99984591817069,359.87659359007733,11.822974281987646,82.41114519915206,14.493570102974461,346.95867396193967,25.450004805433537,0.0,10
5122,2018-02-04T19:00:00,8.67664748938101,1.0,0.0,4.467851983155031,8.206354505831651,6.494174867731829,6.192417201747894,10.079014682776238,9.786316310777053,113.0930654012259,359.33463252042725,9.814811520138147,65.7980007342897,10.807803508296923,349.0179729980177,25.77639532405675,0.0,10
5123,2018-02-04T20:00:00,8.722744449644422,1.0,0.0,4.6292461422229545,8.538405610942165,6.512857064425167,6.683434164727746,9.926003810821006,9.672915607633449,112.9132945303089,359.03498072646397,8.998225172138314,62.72218179208587,9.880546440816548,346.95322125534074,25.912913918556455,0.0,10
5124,2018-02-04T21:00:00,8.89851159984058,1.0,0.0,4.862359969893869,8.788316747319186,6.754935517136711,6.896352731465492,10.182266661779527,9.912097108273391,116.44378929547,358.92051526733525,7.462198829358519,53.17056495624713,8.26258584285085,342.7371791274002,26.184859208221724,0.0,10
5125,2018-02-04T22:00:00,8.98432039100527,1.0,0.0,5.4384670369050045,8.50388996319275,6.919314259813107,6.9962731716631295,10.480539761027199,9.854254194593322,119.01502561917535,358.90722092618034,6.604021307026289,39.01564270327786,6.774975415927879,336.8687320680134,26.45108197344632,0.0,10
5126,2018-02-04T23:00:00,9.036047874697092,1.0,0.0,5.886226009279461,8.093551186169325,6.930033331221048,6.989981915852678,10.404419416075276,9.87306793184844,118.1031758704951,359.1180058310174,6.358370801922725,26.57569213153548,5.5090717977788835,329.19087066378626,26.69032328287767,0.0,10
5127,2018-02-05T00:00:00,8.963348497711236,1.0,0.0,5.956893994654195,7.895644075575435,6.870658610452058,6.911487912422353,10.396517465705198,9.753669161478607,116.25945248204313,359.2192531862943,6.56132040760809,16.409746607546676,4.501785851398768,320.57417136350074,26.914857100694462,0.0,10
5128,2018-02-05T01:00:00,8.927540863740894,1.0,0.0,5.962110260855891,7.898478936128624,6.854800361178501,6.895760817064339,10.446876122355183,9.777718977193315,114.4408442950623,359.81762297549113,7.2558840356268455,12.97364858256306,3.748643401406717,320.1974058254224,26.27487856719813,0.0,10
5129,2018-02-05T02:00:00,8.932842732092313,1.0,0.0,5.95530528743897,7.898982830917034,6.87411685898241,6.906514695672884,10.386279710978158,9.691515955592623,110.2605461404232,359.7142238508106,7.75238338248627,11.11693205616043,3.15581196803572,318.5320716076086,26.40208661895082,0.0,10
5130,2018-02-05T03:00:00,8.886408219532674,1.0,0.0,5.972035712697697,7.904423754885061,6.87397871772389,6.910866225552826,10.267950193493007,9.727770600075763,112.62861226465067,359.3595617824914,7.620654361054181,9.290183432409302,3.0101304566141684,316.75176819649187,26.570189638305123,0.0,10
5131,2018-02-05T04:00:00,8.916018632562045,1.0,0.0,5.968295090812111,7.903946814258408,6.890229570777385,6.92862085883736,10.379707260322817,9.840815863720806,112.68887605872047,359.5787166153607,7.856314608271001,8.18611615868296,2.833601673180396,315.94122253544464,26.70285639200847,0.0,10
5132,2018-02-05T05:00:00,9.001740659071332,1.0,0.0,5.9603460482580495,7.896219454863595,6.880256670333174,6.915598226991891,9.878971956924676,9.707094273985994,112.67704644353444,359.2234635272351,7.5077720090783915,7.65992512439997,2.6355756477853234,314.99227778285484,26.817876790364608,0.0,10
5133,2018-02-05T06:00:00,9.083969873449,1.0,0.0,5.955580727620141,7.895156021728595,6.879442986598352,6.911661917570767,9.840055677345543,9.668495735140532,113.02587814370382,359.46407967301514,7.525060008640873,6.831857470728184,2.5319446239616687,313.73005674491407,26.997960120239327,0.0,10
5134,2018-02-05T07:00:00,9.11782610959289,1.0,0.0,5.962522369517206,7.897620904692852,6.869178156555884,6.905258656855299,9.64205415218457,9.69967460803026,112.58154199669471,359.5387702379226,13.679149300415471,7.350312595285032,4.297189533277033,88.5490606388275,27.11319544921878,0.0,10
5135,2018-02-05T08:00:00,9.226287322616859,1.0,0.0,5.952712162975163,7.894971164683525,6.878774210769326,6.908961584434215,9.866790762410908,9.54012263377313,114.45083410346417,359.54873630713985,13.947848599674801,7.539858471830898,4.36289084478953,89.64858527211763,27.291158743489632,0.0,10
5136,2018-02-05T09:00:00,9.171341533877579,1.0,0.0,5.961166141744094,7.901312207302271,6.873816732647964,6.908354200310938,9.794983255002297,9.621206263456958,116.07336650147919,359.55776209995844,13.846757860025667,7.676631158720484,4.3414226961098095,90.8560146186236,27.425820662638387,0.0,10
5137,2018-02-05T10:00:00,19.072491686986503,1.0,0.0,5.97401308288985,8.022002859188465,6.919163552865515,6.937040066914592,11.417884895537473,11.537888697821021,117.58772247977407,358.99327273107554,15.315059677315677,6.7312872873988026,4.195085362050059,92.2526356907323,27.518112423623563,0.0,10
5138,2018-02-05T11:00:00,39.827354514686455,1.0,0.0,5.9464270305717974,8.283068173908035,6.968952773637693,6.964401755143957,15.67506081226285,15.671608360095334,116.5766465399424,358.1529607465651,19.428935334895744,4.211970425905872,3.966945634247168,95.49366480033245,27.668947818484867,0.0,10
5139,2018-02-05T12:00:00,40.439853243339336,1.0,0.0,5.961309983324814,8.296040977546987,6.969865818484371,6.9669026046773155,15.517847659367183,15.675174327762859,114.99096108286392,358.46380497518794,18.955546355722976,3.067286048135386,3.5581705729777315,98.42862613143711,27.87920729577496,0.0,10
5140,2018-02-05T13:00:00,23.513575077857276,1.0,0.0,5.9990829442008025,8.13052710909141,6.9297347343539535,6.934833149606611,13.256167835341952,13.155320389777009,116.92819544965035,358.1879983931345,18.02498894555547,-16.59175772672925,6.529855867077485,168.94883796008997,28.293407638753308,0.0,10
5141,2018-02-05T14:00:00,10.47602683265274,1.0,0.0,5.995667289511564,7.943971192913615,6.898125243453308,6.895572759986901,10.211123450297574,10.181038484017394,118.80186518587233,358.59820396937306,14.974198076453629,-19.731387451972477,6.375115587031953,171.26842581442648,28.44083465535482,0.0,10
5142,2018-02-05T15:00:00,10.46908087739714,1.0,0.0,6.006614969228189,7.936415351487927,6.893881395705844,6.893967362589347,10.2747810824014,10.1367866558129,119.05099993850955,358.55381089402357,14.838528361334724,-20.10122193845761,6.277079354199099,173.38524785925745,28.57888135594692,0.0,10
5143,2018-02-05T16:00:00,10.479710157758472,1.0,0.0,6.006468090001072,7.933091141485878,6.901651500290088,6.900846046676936,10.488936974915225,10.163130335588274,120.15330163522769,358.2496365646639,14.972082952457107,-19.656395487557273,6.19686883769919,174.51536587759705,28.728283577347383,0.0,10
5144,2018-02-05T17:00:00,10.49313233816941,1.0,0.0,6.003313554122049,7.934510188398837,6.89004646460817,6.88865886174421,10.853956782362141,10.200862679681933,120.80818703555182,358.352610879196,15.242629718928331,-18.606599505068978,6.0460974316603195,174.35992794755396,28.875639156611328,0.0,10
5145,2018-02-05T18:00:00,10.52480577113587,1.0,0.0,6.004003592236801,7.936945487370531,6.887924765109335,6.89548874225145,11.123404448903118,10.345251355076226,117.28915908526422,358.6653457048724,15.20449014919592,-18.742521782559244,5.881498913812159,173.4543217034577,29.01987536472234,0.0,10
5146,2018-02-05T19:00:00,10.432213338612918,1.0,0.0,5.985942746581188,7.936856388686395,6.859792840268689,6.892315326754622,11.2470340572617,10.45866019131481,117.31452084046609,359.0437021834272,11.820033033981806,-34.44999111663932,6.852620463567113,219.95858444059886,28.938944975837444,0.0,10
5147,2018-02-05T20:00:00,10.3627460925637,1.0,0.0,5.967769714787828,7.9276639173671315,6.860969133964705,6.897334486964988,10.882472924618876,10.385740283769666,119.04983408177337,359.01574555224437,11.572282984962154,-35.543916948439005,6.885256159216709,221.34713118076078,28.98007402204462,0.0,10
5148,2018-02-05T21:00:00,10.348106608388173,1.0,0.0,5.959760879906568,7.919626021846662,6.852265484250098,6.892012085066819,10.360591037361633,10.327109055415043,118.96257247754652,359.21567567324985,11.058971548334881,-38.045415102649415,7.012703298014207,222.58291728804042,29.01038726938549,0.0,10
5149,2018-02-05T22:00:00,10.205817138702217,1.0,0.0,5.977896997599712,7.915975505161103,6.872196251462769,6.909489781880241,10.220927420795974,10.240545066130409,114.27813334109628,359.081613730112,10.313617967858391,-40.04088198274946,7.030651270596827,223.58882822484392,29.044976806640648,0.0,10
5150,2018-02-05T23:00:00,10.235382505491312,1.0,0.0,5.977542648818558,7.918950244795603,6.871274740189981,6.907540338128717,10.303954334038815,10.362684457510325,114.36483105167376,358.83476957309756,10.140205603993023,-40.383985545368276,7.058323482292032,225.8044564146106,29.138305528428873,0.0,10
5151,2018-02-06T00:00:00,10.219416179543307,1.0,0.0,5.982156084226839,7.914139934720012,6.868796917446449,6.909592249618495,10.23911745164385,10.268792493104472,115.88057473359524,359.0362240436269,10.028542290782253,-40.998920801934425,7.100445318444445,227.9718377397304,29.244767952806228,0.0,10
5152,2018-02-06T01:00:00,10.231534791101403,1.0,0.0,5.994297559879118,7.917190643945019,6.872310859239855,6.91464603407171,10.416783212689175,10.315819521308699,115.94642263911355,359.2437111318766,9.298719161129636,-0.034629100726875764,1.1180798747535743,295.6584220891385,29.33209835937504,0.0,10
5153,2018-02-06T02:00:00,10.199911049695054,1.0,0.0,6.004470386107181,7.915409153179101,6.889724771168956,6.924307399880543,10.563261693550032,10.241731587086568,116.0425272749842,359.23177413229354,9.464444045992197,0.5533656440893594,1.103052878656737,300.7959070953287,29.35603927093507,0.0,10
5154,2018-02-06T03:00:00,10.230688460140794,1.0,0.0,5.982228940702073,7.916459876010565,6.870686966288926,6.914087846136134,10.632078076447291,10.303238736412943,113.57168259356477,359.5792237372166,9.528699958178345,1.6230069506488805,1.139618243878099,307.2704692764321,29.339637525590206,0.0,10
5155,2018-02-06T04:00:00,10.223884688914751,1.0,0.0,5.971688184690685,7.913138994484832,6.855934116644196,6.9105001522907,10.300589665856418,10.35622253856656,111.91046043245262,359.96607368497286,9.181367595512851,3.0010566767241453,1.229658501696107,314.9215410349911,29.3075265204468,0.0,10
5156,2018-02-06T05:00:00,10.186601937810588,1.0,0.0,5.9922039856512255,7.9128571720628225,6.874847854095639,6.9189163452700395,10.056387024987199,10.231385068375243,117.37057006740072,359.63329256097956,8.98713426784379,3.6298565738743194,1.2271598678157314,324.9938786509844,29.33015477929689,0.0,10
5157,2018-02-06T06:00:00,10.28528427186697,1.0,0.0,5.984285786551857,7.909605434339581,6.867683081387965,6.914223569357484,10.531706951855217,10.356773692209543,118.68985536253037,359.66301570022443,9.69273290292489,4.720789939655545,1.1817270847549741,341.14712401501373,29.352738997558617,0.0,10
5158,2018-02-06T07:00:00,10.244802316857177,1.0,0.0,5.987226139227529,7.909495117923672,6.873124378195901,6.917831474386863,10.312855240721229,10.274589764600607,117.47129551792364,359.9980215628402,12.565238349376855,12.117578534388707,3.293593816715328,64.25989261392235,29.299393282362132,0.0,10
5159,2018-02-06T08:00:00,10.266745021793417,1.0,0.0,6.00080295533405,7.916771402165299,6.889970924680439,6.921793594023681,10.099333897569563,10.312298902120801,117.98026500300641,359.6664626173954,12.346352786659796,13.79715202387914,3.4992380794812603,60.68706366937688,29.261223919501447,0.0,10
5160,2018-02-06T09:00:00,10.246322061435837,1.0,0.0,5.998310257668188,7.906325219570774,6.880962253672161,6.911328100914489,9.9447293091438,10.062980343432836,117.44561152267805,0.02703968893696083,12.216803047241628,15.026144485590157,3.6702280383442667,57.7930092381815,29.235689514373803,0.0,10
5161,2018-02-06T10:00:00,10.18209992942408,1.0,0.0,5.994454502416492,7.904483241804991,6.9040284928638584,6.889465036176169,10.352253028286402,9.917550636729603,120.99011030002704,359.7476305420987,12.451236035743861,16.35112997728474,3.851293226586425,55.46200284068563,29.227053459269655,0.0,10
5162,2018-02-06T11:00:00,10.130385457578294,1.0,0.0,6.001647532492955,7.903999769728836,6.89504711790851,6.887806367098537,10.483515822346316,10.162970763686017,120.29742060764197,359.6716880538922,12.576571577795677,16.363715509445456,3.881033301387417,54.37910192481312,29.20405476888027,0.0,10
5163,2018-02-06T12:00:00,10.173285455975405,1.0,0.0,6.001911494070721,7.8997815476005755,6.900649371600194,6.884077761775316,10.236580306114783,10.106699649571434,119.05882191793413,359.3075976788979,12.475563763768914,15.934016467866595,3.8505125362089836,56.25199907347677,29.113970001217922,0.0,10
5164,2018-02-06T13:00:00,10.187415500387761,1.0,0.0,6.011547015434251,7.891350738534271,6.906538509322098,6.890933698456024,10.316832036591416,9.98922736347186,122.94822550551726,358.88582460450124,11.880683267514938,18.432531250692193,3.8758534911501505,47.20246811056117,29.59778599054971,0.0,10
