Row_Number,Time,Main_Engine_Fuel_Consumption_MT_day,Main_Engine_Using_HFO_bool,Main_Engine_Using_MGO_bool,Draft_Forward_meters,Draft_Aft_meters,Draft_Mid_1_meters,Draft_Mid_2_meters,Speed_Over_Ground_knots,Speed_Through_Water_knots,Heading_degrees,Rudder_Angle_degrees,Weather_Service_Apparent_Wind_Speed_knots,Weather_Service_Apparent_Wind_Direction_degrees_from_bow,Weather_Service_True_Wind_Speed_knots,Weather_Service_True_Wind_Direction_degrees_from_north,Weather_Service_Temperature_celsius,Water_Depth_meters,id
9374,2018-08-04T19:00:00,10.668112097235701,0.0,1.0,5.983848059839354,7.881188295513801,6.816250502058826,6.9569624098529035,10.219055949653793,10.010190723685803,15.632025042031248,359.9813684703133,23.21564363971821,33.33823477648036,15.71597869506118,321.35590594907046,18.47502027103002,41.17808858202364,10
9375,2018-08-04T20:00:00,10.487809627461882,0.0,1.0,5.983995009257257,7.872617190864152,6.821058247332414,6.9578258592487785,10.085209075611282,9.979139796369175,2.151285877967693,359.81651813069146,18.237786354843454,47.862064897875825,13.693865910828215,281.1879416069585,18.081896790262874,49.717980648596196,10
9376,2018-08-04T21:00:00,10.434855170794775,0.0,1.0,5.981331288037582,7.856049345680766,6.8197047855210435,6.961432508327924,9.957115282383882,9.896519086911596,4.430798413163137,359.8880569910591,18.056225854414688,50.8389939465103,14.074752627481399,280.3252466393988,17.99440927247457,57.13519573559965,10
9377,2018-08-04T22:00:00,10.564392789449396,0.0,1.0,5.988202811754545,7.850345256851235,6.822535401952241,6.961357217481657,9.945694400123003,10.011512023843828,6.935641275943575,359.89864603988525,17.86667704114215,54.06466556215969,14.47635467147324,279.07242405129244,17.894104511054138,57.15729044727896,10
9378,2018-08-04T23:00:00,10.827206141373528,0.0,1.0,5.988271850958425,7.835331771105233,6.821265151029407,6.950844656402876,9.668157883008886,9.72087703357136,3.7371060329338324,359.5676795592883,18.579126466981634,52.36873281865536,14.80898846753457,280.23481814860094,17.825713545532324,54.91608334642694,10
9379,2018-08-05T00:00:00,10.702297634355448,0.0,1.0,5.987095056415506,7.8325262404149,6.816015758558673,6.9533712415434055,9.778555441122869,9.951160139183452,3.51748737064305,359.41523395711823,19.08588353109242,51.33383449023631,15.05596636352148,281.7118685917495,17.769405864359555,54.282129597794786,10
9380,2018-08-05T01:00:00,10.738597522153928,0.0,1.0,5.991467884621429,7.819448952155447,6.817333088866404,6.959262280518389,9.55803709774911,9.673073369054647,1.999088232052425,359.7245698066103,19.67575451880712,50.02084262436398,15.389246109704628,283.55869962885066,17.71699781180763,58.29300647841297,10
9381,2018-08-05T02:00:00,10.803912820817512,0.0,1.0,5.990269970862049,7.810457863812168,6.817339223477143,6.965837147633096,9.326525159917246,9.473807553320674,2.0102167499294303,359.61351827985624,22.811386859283616,43.53969753853471,17.28867383234129,296.6555820707228,17.898838297526083,55.760588791012076,10
9382,2018-08-05T03:00:00,10.698918860401132,0.0,1.0,5.985331308071765,7.816261212146055,6.797320603276939,6.967328010681629,9.671914325539365,9.760299524240667,1.9822354474566037,359.59502328909304,23.275051895569103,43.8577338402626,17.62472777702142,295.7768174943444,17.87494617268885,53.72309942133616,10
9383,2018-08-05T04:00:00,10.666896740946985,0.0,1.0,5.965372789953846,7.790476692108725,6.780807229252533,6.977231666318989,9.695351544072583,9.696995876079146,1.7544726131606305,359.9755050079319,23.53912174467641,44.592138272812804,17.97356022716963,294.9088567711602,17.84860423166913,71.49642724175366,10
